policy_id,state,county,latitude,longitude,property_value,property_age,building_type,RISK_SCORE,current_annual_premium,coverage_amount,deductible,policy_start_year,num_claims_5yr,total_claim_amount_5yr,Year,policy_age,Risk_Category,Premium_Category,has_claim,Claim_Status,coverage_ratio,Loss_Ratio
POL-0003793,Montana,Broadwater,5833954.365159665,-12411619.180638492,127582.0,39,Multi_Family,17.6844783715,881,107815341,5000,2018,1,39973,2024,6,Very Low,< $1.5K,1,Has Claim,845.0670235613175,5.0
POL-0003794,Georgia,Fulton,4000767.738949846,-9402791.269568585,300270.0,52,Single_Family,95.8015267176,3197,281515574,1000,2022,0,0,2024,2,Very High,$2.5K-$3.5K,0,No Claim,937.5414593532488,0.0
POL-0003795,Iowa,Bremer,5277748.340776859,-10276800.481081834,496254.0,58,Commercial,24.5547073791,1850,440913628,500,2023,0,0,2024,1,Low,$1.5K-$2.5K,0,No Claim,888.4837764531873,0.0
POL-0003796,Tennessee,Overton,4348223.018655033,-9494231.053624967,119141.0,24,Single_Family,22.2328244275,523,103700755,5000,2022,0,0,2024,2,Low,< $1.5K,0,No Claim,870.4035974181852,0.0
POL-0003797,Washington,Garfield,5849912.014747215,-13085079.191398324,187275.0,61,Single_Family,1.5903307888,1162,153645010,5000,2018,0,0,2024,6,Very Low,< $1.5K,0,No Claim,820.4245628087037,0.0
POL-0003798,Vermont,Rutland,5400781.293823762,-8130375.628760529,210212.0,47,Multi_Family,50.4770992366,2194,192155140,500,2021,0,0,2024,3,Moderate,$1.5K-$2.5K,0,No Claim,914.1016687915057,0.0
POL-0003799,Maryland,Talbot,4689709.568777053,-8469899.26371317,140982.0,34,Single_Family,42.3664122137,1391,125400586,1000,2019,0,0,2024,5,Moderate,< $1.5K,0,No Claim,889.4794087188435,0.0
POL-0003800,Kansas,Trego,4709456.507789001,-11117783.913034275,171710.0,41,Single_Family,2.70356234097,500,167955868,5000,2015,0,0,2024,9,Very Low,< $1.5K,0,No Claim,978.1367887717663,0.0
POL-0003801,Iowa,Poweshiek,5114163.619022644,-10300557.809551043,297765.0,7,Single_Family,31.2659033079,500,240337519,2500,2015,3,89432,2024,9,Low,< $1.5K,1,Has Claim,807.1382432455124,5.0
POL-0003802,Indiana,Randolph,4888903.411319246,-9463416.706558753,203047.0,31,Multi_Family,31.4567430025,1352,171206909,500,2023,2,232506,2024,1,Low,< $1.5K,1,Has Claim,843.1885671790275,5.0
POL-0003803,Minnesota,Sibley,5555583.572271666,-10489870.9580803,223709.0,4,Single_Family,22.9643765903,1237,192122054,2500,2024,0,0,2024,0,Low,< $1.5K,0,No Claim,858.8034187270069,0.0
POL-0003804,Oklahoma,Jefferson,4043747.1595899705,-10891033.685897611,135259.0,59,Single_Family,20.8969465649,1642,128454016,1000,2023,0,0,2024,1,Low,$1.5K-$2.5K,0,No Claim,949.6892332488042,0.0
POL-0003805,Arizona,Apache,4220170.684465229,-12188268.63791739,447154.0,36,Multi_Family,78.7849872774,3060,416204836,5000,2021,0,0,2024,3,High,$2.5K-$3.5K,0,No Claim,930.7863420655971,0.0
POL-0003806,Idaho,Canyon,5407671.716288308,-12992037.93237822,242496.0,41,Single_Family,71.7239185751,2921,215242529,10000,2017,2,50104,2024,7,High,$2.5K-$3.5K,1,Has Claim,887.6126987661652,3.4306059568640874
POL-0003807,Illinois,Fayette,4721745.409128386,-9910120.995935583,159172.0,51,Single_Family,48.7595419847,1815,133211987,5000,2017,1,51962,2024,7,Moderate,$1.5K-$2.5K,1,Has Claim,836.905906817782,5.0
POL-0003808,Kansas,Cloud,4790738.588771149,-10870270.15134697,244909.0,4,Single_Family,20.165394402,500,243167893,10000,2019,0,0,2024,5,Low,< $1.5K,0,No Claim,992.8908002564218,0.0
POL-0003809,Tennessee,Haywood,4243453.514712175,-9939033.160876194,141917.0,3,Multi_Family,64.6946564885,1705,120694544,10000,2024,1,40253,2024,0,High,$1.5K-$2.5K,1,Has Claim,850.4586765503781,4.721759530791789
POL-0003810,Ohio,Belmont,4868265.339884848,-9015603.11820939,823086.0,66,Single_Family,75.1908396947,2879,785618839,5000,2016,0,0,2024,8,High,$2.5K-$3.5K,0,No Claim,954.4796521870132,0.0
POL-0003811,Texas,Rockwall,3881760.202601882,-10732078.151548438,411017.0,12,Multi_Family,70.737913486,1235,377924738,1000,2024,0,0,2024,0,High,< $1.5K,0,No Claim,919.4868776717265,0.0
POL-0003812,Virginia,Giles,4483016.183711212,-8983803.2033406,484778.0,55,Multi_Family,16.5712468193,984,427773704,2500,2022,0,0,2024,2,Very Low,< $1.5K,0,No Claim,882.4115450783657,0.0
POL-0003813,Montana,Musselshell,5860400.520029513,-12066813.327066384,335968.0,12,Multi_Family,17.048346056,1175,335191145,10000,2022,0,0,2024,2,Very Low,< $1.5K,0,No Claim,997.6877113296505,0.0
POL-0003814,Florida,Alachua,3461839.888735066,-9168024.037997607,201440.0,3,Multi_Family,90.3307888041,2461,164394469,500,2024,0,0,2024,0,Very High,$1.5K-$2.5K,0,No Claim,816.0964505559969,0.0
POL-0003815,Texas,Cass,3905631.235150731,-10502281.501915151,291611.0,1,Single_Family,50.7951653944,500,250166440,5000,2017,0,0,2024,7,Moderate,< $1.5K,0,No Claim,857.877240570486,0.0
POL-0003816,Puerto Rico,Juana Díaz,2043504.7872341736,-7402201.705341999,71521.0,52,Single_Family,0.0,500,58539503,1000,2017,1,4310,2024,7,,< $1.5K,1,Has Claim,818.4939108793221,1.724
POL-0003817,Kansas,Smith,4834822.336809937,-10996750.486430729,270592.0,68,Multi_Family,21.2150127226,2030,260396634,500,2020,0,0,2024,4,Low,$1.5K-$2.5K,0,No Claim,962.3219976939451,0.0
POL-0003818,New Hampshire,Grafton,5456453.018959962,-7995013.913728162,252802.0,73,Single_Family,81.7748091603,2309,215482804,5000,2019,0,0,2024,5,Very High,$1.5K-$2.5K,0,No Claim,852.3777659986868,0.0
POL-0003819,Louisiana,West Baton Rouge,3563299.3408007342,-10164894.388861151,186408.0,9,Single_Family,31.8384223919,500,155182760,500,2018,0,0,2024,6,Low,< $1.5K,0,No Claim,832.4898073044076,0.0
POL-0003820,Wisconsin,Lincoln,5674869.408657061,-9989215.748503322,241005.0,66,Commercial,52.6399491094,774,226226572,2500,2022,0,0,2024,2,Moderate,< $1.5K,0,No Claim,938.6799941909919,0.0
POL-0003821,Iowa,Cherokee,5271856.299210656,-10644795.130339438,241387.0,63,Single_Family,34.1284987277,670,229778468,2500,2022,0,0,2024,2,Low,< $1.5K,0,No Claim,951.909042326223,0.0
POL-0003822,Maryland,Howard,4757663.548021435,-8563947.994092533,672920.0,13,Single_Family,72.4236641221,2672,538954145,10000,2020,0,0,2024,4,High,$2.5K-$3.5K,0,No Claim,800.9186010224098,0.0
POL-0003823,Kansas,Republic,4840983.621601439,-10870419.551345838,547527.0,57,Single_Family,18.9249363868,1264,451917382,1000,2015,1,51084,2024,9,Very Low,< $1.5K,1,Has Claim,825.3791721686785,5.0
POL-0003824,Ohio,Marion,4951660.036578769,-9257429.464729903,218928.0,2,Single_Family,61.1005089059,1484,191936294,1000,2022,0,0,2024,2,High,< $1.5K,0,No Claim,876.709667105167,0.0
POL-0003825,Illinois,Wabash,4642660.176703438,-9778776.784657652,354128.0,46,Multi_Family,24.8409669211,978,335823545,500,2017,0,0,2024,7,Low,< $1.5K,0,No Claim,948.3111897393034,0.0
POL-0003826,Kentucky,Meade,4575184.93060421,-9597662.83599226,405704.0,20,Single_Family,40.903307888,2089,346955112,500,2015,0,0,2024,9,Moderate,$1.5K-$2.5K,0,No Claim,855.1927316467178,0.0
POL-0003827,Wisconsin,Vernon,5402834.301025577,-10111629.308615033,181466.0,15,Multi_Family,74.9681933842,832,165080428,2500,2018,0,0,2024,6,High,< $1.5K,0,No Claim,909.7044515225992,0.0
POL-0003828,Nebraska,Knox,5256900.542637751,-10897277.050900197,483597.0,42,Single_Family,29.7073791349,1785,447088808,500,2023,0,0,2024,1,Low,$1.5K-$2.5K,0,No Claim,924.5069923924259,0.0
POL-0003829,Missouri,Livingston,4834363.873909488,-10413750.721496714,388930.0,15,Multi_Family,23.0279898219,942,352515068,500,2017,0,0,2024,7,Low,< $1.5K,0,No Claim,906.3715012984342,0.0
POL-0003830,Idaho,Shoshone,6000300.734065302,-12901187.96291645,224136.0,50,Commercial,62.8498727735,2202,203347190,5000,2016,0,0,2024,8,High,$1.5K-$2.5K,0,No Claim,907.2491255309277,0.0
POL-0003831,Wyoming,Goshen,5174487.111735764,-11616554.824359486,180986.0,74,Multi_Family,28.4669211196,1625,159131869,1000,2022,1,86680,2024,2,Low,$1.5K-$2.5K,1,Has Claim,879.2496049418187,5.0
POL-0003832,Missouri,Pettis,4682870.627933159,-10384449.385648994,345743.0,68,Commercial,61.9592875318,2262,282727302,1000,2017,0,0,2024,7,High,$1.5K-$2.5K,0,No Claim,817.7383258663227,0.0
POL-0003833,Pennsylvania,Cameron,5077020.90193317,-8705625.462683948,274797.0,67,Single_Family,12.6272264631,1828,273638896,2500,2020,2,20501,2024,4,Very Low,$1.5K-$2.5K,1,Has Claim,995.785601735099,2.2429978118161924
POL-0003834,Florida,Hillsborough,3240249.199175393,-9162378.567249842,283859.0,66,Single_Family,98.8231552163,2888,266149136,5000,2020,1,72909,2024,4,Very High,$2.5K-$3.5K,1,Has Claim,937.6103487999324,5.0
POL-0003835,Kansas,Phillips,4834739.314425567,-11059261.794544032,192613.0,61,Multi_Family,40.5216284987,1052,166982256,10000,2022,0,0,2024,2,Moderate,< $1.5K,0,No Claim,866.9313909237694,0.0
POL-0003836,Washington,Adams,5939464.141712763,-13198082.013317972,527534.0,66,Commercial,23.2188295165,1827,455332601,5000,2020,0,0,2024,4,Low,$1.5K-$2.5K,0,No Claim,863.1341316389086,0.0
POL-0003837,Hawaii,Kalawao,2412187.0046623065,-17471274.9598634,358956.0,55,Single_Family,0.0954198473282,1224,306780734,500,2024,0,0,2024,0,Very Low,< $1.5K,0,No Claim,854.6471823844705,0.0
POL-0003838,Puerto Rico,Añasco,2071294.331304043,-7471810.909638362,414243.0,25,Single_Family,0.0,815,345909749,5000,2020,0,0,2024,4,,< $1.5K,0,No Claim,835.0406621234396,0.0
POL-0003839,Tennessee,Washington,4341074.401313517,-9183569.36457578,99816.0,16,Single_Family,61.1641221374,647,81306438,2500,2018,0,0,2024,6,High,< $1.5K,0,No Claim,814.5631762442895,0.0
POL-0003840,Mississippi,Neshoba,3862655.051476537,-9920524.103367146,649482.0,73,Single_Family,58.2697201018,2726,615071602,2500,2022,0,0,2024,2,Moderate,$2.5K-$3.5K,0,No Claim,947.0187041365273,0.0
POL-0003841,Georgia,Hart,4076030.076258047,-9235538.75599489,245067.0,5,Multi_Family,35.4007633588,1165,199298633,5000,2016,1,12238,2024,8,Low,< $1.5K,1,Has Claim,813.2414115323564,2.1009442060085837
POL-0003842,Mississippi,Tate,4116472.840755352,-10012607.684495358,189250.0,18,Single_Family,41.2213740458,1162,187031433,10000,2018,0,0,2024,6,Moderate,< $1.5K,0,No Claim,988.2770568031704,0.0
POL-0003843,South Dakota,Day,5679575.596396312,-10865610.815308737,156871.0,32,Single_Family,27.6399491094,1280,136216494,5000,2017,0,0,2024,7,Low,< $1.5K,0,No Claim,868.334453149403,0.0
POL-0003844,Oregon,Multnomah,5708036.087364355,-13627187.625578323,548348.0,47,Single_Family,98.4732824427,2550,446529366,2500,2024,0,0,2024,0,Very High,$2.5K-$3.5K,0,No Claim,814.3174881644503,0.0
POL-0003845,Arkansas,Mississippi,4268053.536364475,-10024541.958253738,138463.0,11,Single_Family,89.2175572519,2572,111739947,1000,2017,1,65507,2024,7,Very High,$2.5K-$3.5K,1,Has Claim,807.0022099766725,5.0
POL-0003846,Virginia,Danville,4381170.83486778,-8839748.55129599,254970.0,19,Single_Family,68.034351145,2285,235358304,5000,2016,1,23343,2024,8,High,$1.5K-$2.5K,1,Has Claim,923.0823390987175,2.0431509846827134
POL-0003847,Texas,Travis,3546635.696358409,-10885047.404460847,461464.0,6,Single_Family,97.7417302799,2588,417511830,500,2021,1,25150,2024,3,Very High,$2.5K-$3.5K,1,Has Claim,904.7549321290502,1.9435857805255023
POL-0003848,Iowa,Boone,5166486.158911551,-10456423.733944334,455618.0,53,Single_Family,28.403307888,724,446828273,2500,2015,0,0,2024,9,Low,< $1.5K,0,No Claim,980.7081217159989,0.0
POL-0003849,Kansas,Edwards,4563592.799293939,-11055387.263173295,588078.0,30,Single_Family,17.5572519084,2072,524820947,500,2017,0,0,2024,7,Very Low,$1.5K-$2.5K,0,No Claim,892.434246817599,0.0
POL-0003850,Michigan,Kent,5316955.792863319,-9523305.652396088,445458.0,23,Single_Family,92.2073791349,1242,421813013,1000,2017,0,0,2024,7,Very High,< $1.5K,0,No Claim,946.9198285809213,0.0
POL-0003851,Texas,Bandera,3471110.0448852326,-11048049.176355472,355221.0,29,Multi_Family,66.6984732824,1711,324581381,10000,2017,1,28377,2024,7,High,$1.5K-$2.5K,1,Has Claim,913.7449109146137,3.317007597895967
POL-0003852,Montana,Silver Bow,5764790.643708455,-12540892.76011855,326481.0,55,Single_Family,38.0407124682,1942,302218410,10000,2021,0,0,2024,3,Low,$1.5K-$2.5K,0,No Claim,925.6845268177934,0.0
POL-0003853,Kentucky,Harrison,4642044.32745777,-9387727.916317305,392210.0,9,Single_Family,33.7786259542,1724,386972050,5000,2016,0,0,2024,8,Low,$1.5K-$2.5K,0,No Claim,986.6450370974733,0.0
POL-0003854,Colorado,Alamosa,4519299.978457884,-11776294.342392858,384937.0,60,Single_Family,40.3625954198,2133,379885372,2500,2017,1,17069,2024,7,Moderate,$1.5K-$2.5K,1,Has Claim,986.8767408692851,1.6004688232536335
POL-0003855,Mississippi,Wayne,3716281.527939216,-9873571.118050523,348668.0,34,Single_Family,55.6615776081,1804,300097054,500,2020,0,0,2024,4,Moderate,$1.5K-$2.5K,0,No Claim,860.6957162687714,0.0
POL-0003856,West Virginia,Mason,4688784.984649336,-9131149.479500685,657219.0,49,Single_Family,57.4427480916,3309,646377453,5000,2018,0,0,2024,6,Moderate,$2.5K-$3.5K,0,No Claim,983.503905090997,0.0
POL-0003857,Idaho,Jefferson,5437711.144704091,-12502455.126061218,266759.0,26,Single_Family,40.1081424936,1039,242406586,500,2017,1,113973,2024,7,Moderate,< $1.5K,1,Has Claim,908.7100566428874,5.0
POL-0003858,South Dakota,Moody,5468890.910855643,-10761359.8162248,662082.0,66,Multi_Family,26.9402035623,2970,600390169,2500,2018,0,0,2024,6,Low,$2.5K-$3.5K,0,No Claim,906.8214647128301,0.0
POL-0003859,Iowa,Ringgold,4973393.613620782,-10491192.547101352,142928.0,11,Multi_Family,14.1539440204,824,128365147,2500,2019,0,0,2024,5,Very Low,< $1.5K,0,No Claim,898.110566159185,0.0
POL-0003860,Alabama,Houston,3652677.2091452014,-9495839.05388472,214386.0,31,Single_Family,87.786259542,2394,194023117,5000,2019,0,0,2024,5,Very High,$1.5K-$2.5K,0,No Claim,905.0176643997276,0.0
POL-0003861,Kentucky,Pulaski,4453633.804702503,-9415088.170788763,160026.0,3,Multi_Family,79.1348600509,2374,131515102,1000,2017,1,4306,2024,7,High,$1.5K-$2.5K,1,Has Claim,821.8358391761338,0.36276326874473463
POL-0003862,Virginia,Sussex,4428228.324390406,-8600733.799722295,429697.0,47,Single_Family,13.2315521628,1335,413352545,10000,2023,0,0,2024,1,Very Low,< $1.5K,0,No Claim,961.962836603467,0.0
POL-0003863,Tennessee,Houston,4340048.605637122,-9764617.944457568,217723.0,7,Multi_Family,13.1043256997,856,202430756,500,2016,0,0,2024,8,Very Low,< $1.5K,0,No Claim,929.7628454504118,0.0
POL-0003864,Minnesota,Dodge,5468979.241832894,-10337357.944506884,221043.0,60,Multi_Family,14.2175572519,1997,178677580,1000,2024,0,0,2024,0,Very Low,$1.5K-$2.5K,0,No Claim,808.338558561004,0.0
POL-0003865,Oklahoma,Garfield,4352948.317203436,-10885124.907437649,209563.0,58,Multi_Family,82.0928753181,1901,191408972,10000,2016,0,0,2024,8,Very High,$1.5K-$2.5K,0,No Claim,913.3719788321412,0.0
POL-0003866,Alabama,Lamar,3999247.755789653,-9806901.935632184,178260.0,64,Multi_Family,31.393129771,847,162651469,2500,2022,0,0,2024,2,Low,< $1.5K,0,No Claim,912.4395209244923,0.0
POL-0003867,New York,Westchester,5036780.459337345,-8209566.152751869,109378.0,73,Commercial,96.1832061069,2745,94730638,1000,2021,0,0,2024,3,Very High,$2.5K-$3.5K,0,No Claim,866.0849348132166,0.0
POL-0003868,Kentucky,Nelson,4551966.60161346,-9514021.189461453,143086.0,3,Multi_Family,55.1844783715,2446,122346691,500,2023,2,103317,2024,1,Moderate,$1.5K-$2.5K,1,Has Claim,855.0570356289224,5.0
POL-0003869,Missouri,McDonald,4387492.351002762,-10502812.033567434,103534.0,19,Single_Family,63.9949109415,2048,96596731,2500,2021,0,0,2024,3,High,$1.5K-$2.5K,0,No Claim,932.9952575965383,0.0
POL-0003870,Iowa,Allamakee,5355397.080147868,-10172167.358474491,129510.0,60,Multi_Family,38.1997455471,1655,110180506,2500,2020,0,0,2024,4,Low,$1.5K-$2.5K,0,No Claim,850.7490232414485,0.0
POL-0003871,New Jersey,Bergen,5006696.206076358,-8246340.265691002,198546.0,13,Single_Family,97.8371501272,574,196106832,500,2020,1,17899,2024,4,Very High,< $1.5K,1,Has Claim,987.7148469372337,5.0
POL-0003872,Kentucky,Mercer,4552780.982285152,-9448180.232116563,559577.0,69,Single_Family,41.4122137405,1995,460569515,10000,2021,1,53022,2024,3,Moderate,$1.5K-$2.5K,1,Has Claim,823.0672722431408,5.0
POL-0003873,New York,Lewis,5432386.982615004,-8398887.869393539,169088.0,24,Single_Family,24.713740458,500,135993772,1000,2017,0,0,2024,7,Low,< $1.5K,0,No Claim,804.2780800529902,0.0
POL-0003874,Virginia,Charlotte,4440765.372883942,-8756580.317830203,210628.0,46,Single_Family,17.3664122137,500,200026661,1000,2019,1,52742,2024,5,Very Low,< $1.5K,1,Has Claim,949.6679501300872,5.0
POL-0003875,Idaho,Madison,5432122.843260139,-12429853.329812786,631010.0,72,Single_Family,58.6195928753,1516,507719196,1000,2018,0,0,2024,6,Moderate,$1.5K-$2.5K,0,No Claim,804.6135497060269,0.0
POL-0003876,Arkansas,Ouachita,3974371.889906712,-10339566.780657426,687714.0,13,Single_Family,51.2086513995,2198,574159951,10000,2021,0,0,2024,3,Moderate,$1.5K-$2.5K,0,No Claim,834.881870952169,0.0
POL-0003877,Iowa,Montgomery,5016809.228665985,-10592760.940479638,198647.0,17,Multi_Family,33.6832061069,2232,185301496,500,2020,0,0,2024,4,Low,$1.5K-$2.5K,0,No Claim,932.817993727567,0.0
POL-0003878,Nebraska,Hooker,5148429.433946,-11258336.482138071,282497.0,45,Single_Family,0.349872773537,584,281812579,1000,2019,0,0,2024,5,Very Low,< $1.5K,0,No Claim,997.5772450680893,0.0
POL-0003879,Florida,Putnam,3453372.5810736218,-9099739.47491076,252858.0,6,Multi_Family,79.7391857506,1934,209599172,1000,2023,2,41506,2024,1,High,$1.5K-$2.5K,1,Has Claim,828.9204691961496,4.29224405377456
POL-0003880,Pennsylvania,Fayette,4854382.898859561,-8866309.626651535,184971.0,65,Single_Family,82.2201017812,1974,166892123,10000,2023,2,74752,2024,1,Very High,$1.5K-$2.5K,1,Has Claim,902.2610192949165,5.0
POL-0003881,New Jersey,Union,4962340.61720021,-8272171.221138649,267082.0,15,Multi_Family,95.4834605598,2110,257285352,2500,2019,1,28649,2024,5,Very High,$1.5K-$2.5K,1,Has Claim,963.319699567923,2.7155450236966825
POL-0003882,Michigan,Emmet,5703874.076677034,-9449950.917154113,105557.0,28,Single_Family,38.1361323155,1438,87176419,2500,2019,0,0,2024,5,Low,< $1.5K,0,No Claim,825.8705628238771,0.0
POL-0003883,Georgia,Meriwether,3900713.547585947,-9427459.259512303,278370.0,49,Single_Family,19.2111959288,521,252382164,2500,2020,0,0,2024,4,Very Low,< $1.5K,0,No Claim,906.6428278909365,0.0
POL-0003884,Louisiana,Orleans,3508066.421999651,-10008051.198089557,281375.0,15,Single_Family,98.2506361323,1980,256743432,5000,2016,0,0,2024,8,Very High,$1.5K-$2.5K,0,No Claim,912.459998223012,0.0
POL-0003885,Puerto Rico,Barceloneta,2089758.02649508,-7409469.24166458,221935.0,55,Single_Family,0.0,870,181295208,5000,2016,1,51933,2024,8,,< $1.5K,1,Has Claim,816.8842589046343,5.0
POL-0003886,Minnesota,Hubbard,5959967.331975708,-10566073.67273381,232139.0,2,Single_Family,35.1781170483,941,189331855,500,2016,0,0,2024,8,Low,< $1.5K,0,No Claim,815.5969268412459,0.0
POL-0003887,Illinois,Winnebago,5211517.825605487,-9925346.465750512,270113.0,72,Multi_Family,92.3664122137,500,251258031,10000,2023,0,0,2024,1,Very High,< $1.5K,0,No Claim,930.1959957499269,0.0
POL-0003888,North Carolina,Franklin,4312041.978765158,-8714721.73495818,773555.0,53,Single_Family,51.7175572519,2639,659028870,10000,2016,2,142831,2024,8,Moderate,$2.5K-$3.5K,1,Has Claim,851.9483036112493,5.0
POL-0003889,Virginia,Stafford,4639129.49381944,-8622858.197856637,227604.0,40,Multi_Family,65.0445292621,2555,205554232,2500,2022,0,0,2024,2,High,$2.5K-$3.5K,0,No Claim,903.1222298377885,0.0
POL-0003890,Arkansas,Lee,4134099.4597683046,-10105673.740469646,332671.0,24,Commercial,40.4262086514,1726,307895432,500,2024,1,73717,2024,0,Moderate,$1.5K-$2.5K,1,Has Claim,925.5253148005086,5.0
POL-0003891,Texas,Dallas,3864399.543772374,-10773256.479600854,186251.0,74,Multi_Family,99.6501272265,3617,159445530,5000,2015,0,0,2024,9,Very High,$3.5K-$5K,0,No Claim,856.0787861541683,0.0
POL-0003892,Wisconsin,Wood,5536242.668848583,-10023386.59204296,195231.0,28,Single_Family,75.8905852417,3063,173995187,500,2018,0,0,2024,6,High,$2.5K-$3.5K,0,No Claim,891.2272487463568,0.0
POL-0003893,Arkansas,Boone,4343207.189719796,-10362903.490692578,104219.0,53,Single_Family,62.3409669211,1432,91591046,5000,2017,0,0,2024,7,High,< $1.5K,0,No Claim,878.8325161438893,0.0
POL-0003894,West Virginia,Putnam,4651558.922751959,-9118062.448980665,695357.0,58,Single_Family,74.0139949109,1769,583325955,5000,2016,0,0,2024,8,High,$1.5K-$2.5K,0,No Claim,838.8870105571671,0.0
POL-0003895,Louisiana,Claiborne,3871838.921535878,-10352237.29190676,494199.0,21,Single_Family,41.7302798982,1829,449045481,2500,2020,0,0,2024,4,Moderate,$1.5K-$2.5K,0,No Claim,908.6329211511962,0.0
POL-0003896,New Jersey,Salem,4806187.12515859,-8387725.487241382,259259.0,40,Commercial,76.5267175573,2761,240211700,10000,2015,3,2874,2024,9,High,$2.5K-$3.5K,1,Has Claim,926.5317693889123,0.20818544005795
